"movie_id","keyword_id","name"
26171,13005,"doctor"
26171,18115,"retired"
26171,33476,"widower"
26171,179431,"duringcreditsstinger"
31117,1009,"baby"
31117,1480,"baseball"
31117,6104,"computer"
31117,6257,"genius"
31117,9678,"mind control"
31117,10842,"good vs evil"
9074,2281,"mistake in person"
9074,3864,"false identity"
9074,6163,"arms dealer"
9074,8015,"cop"
9074,15090,"police officer"
9074,33780,"dentist"
15673,237,"gay"
15673,10325,"mistaken identity"
42618,6562,"celebrity"
42618,158375,"based on stage musical"
42618,165317,"based on film"
171274,818,"based on novel"
171274,1228,"1970s"
171274,12670,"los angeles"
171274,208992,"1960s"
109417,4344,"musical"
109417,209714,"3d"
13948,949,"terrorist"
13948,9755,"parody"
106747,534,"mexico"
106747,833,"white house"
106747,3312,"nuclear missile"
106747,12405,"outer space"
10929,9748,"revenge"
10929,33740,"humiliation"
14220,2571,"tv show"
46435,549,"prostitute"
46435,4344,"musical"
46435,5565,"biography"
46435,11333,"cigar smoking"
256962,907,"japanese"
256962,1956,"world war ii"
256962,10706,"spirituality"
48231,818,"based on novel"
48231,5565,"biography"
48231,10181,"based on play"
48231,11333,"cigar smoking"
48231,185722,"based on true events"
3509,387,"california"
3509,703,"detective"
3509,818,"based on novel"
3509,1566,"dream"
3509,1568,"undercover"
3509,2150,"cocaine"
3509,2964,"future"
3509,4565,"dystopia"
3509,12190,"cyberpunk"
3509,14964,"drug"
3509,18420,"surveillance"
3509,188950,"corporation"
3509,207268,"neo-noir"
82684,6075,"sport"
12142,703,"detective"
12142,1299,"monster"
12142,1992,"professor"
12142,2041,"island"
12142,2598,"museum"
12142,3762,"darkness"
12142,4862,"alien life-form"
12142,9853,"paranormal"
12142,12377,"zombie"
12142,41645,"based on video game"
23367,586,"new jersey"
23367,4344,"musical"
23367,13130,"teenager"
23367,18001,"rock band"
10740,4549,"loss of husband"
10740,9713,"friends"
10740,9736,"little boy"
10740,10183,"independent film"
10740,13027,"wedding"
241239,417,"corruption"
241239,592,"capitalism"
241239,1442,"winter"
241239,2355,"american dream"
241239,2356,"immigrant"
241239,9276,"truck"
241239,10590,"oil"
241239,10909,"lawyer"
241239,14512,"new york city"
241239,189102,"tunnel"
241239,208289,"1980s"
14582,428,"nurse"
14582,14643,"battle"
14914,5565,"biography"
3902,578,"rock and roll"
3902,3836,"success"
3902,5288,"rock"
3902,5565,"biography"
3902,6027,"music"
77948,1930,"kidnapping"
77948,5265,"spying"
77948,6086,"government"
21755,3202,"con man"
4960,242,"new york"
4960,5756,"man-woman relation"
4960,13028,"writer"
128,1721,"fight"
128,1994,"wolf"
128,6054,"friendship"
128,7376,"princess"
128,10842,"good vs evil"
128,210024,"anime"
40932,187056,"woman director"
16608,5657,"australia"
16608,6259,"psychopath"
16608,9503,"outlaw"
16608,10726,"gang"
16608,10950,"shootout"
16608,14707,"brutality"
16608,14819,"violence"
334531,579,"american football"
334531,5565,"biography"
334531,6075,"sport"
7299,836,"resistance"
7299,1755,"fascism"
7299,2535,"destroy"
7299,4565,"dystopia"
7299,9503,"outlaw"
13405,9672,"based on true story"
13405,179431,"duringcreditsstinger"
19457,417,"corruption"
19457,1552,"subway"
19457,15009,"criminal"
314385,254,"france"
314385,612,"hotel"
314385,1228,"1970s"
314385,9872,"grief"
314385,9935,"travel"
314385,156455,"unhappiness"
314385,187056,"woman director"
8953,392,"england"
8953,1436,"inventor"
8953,2283,"ball"
8953,5202,"boy"
8953,10028,"steampunk"
8953,207928,"19th century"
29078,6075,"sport"
46503,5707,"childhood trauma"
10448,2041,"island"
13688,9736,"little boy"
13688,9738,"ufo"
10353,2870,"mephisto"
10353,4379,"time travel"
10353,10466,"knight"
10353,13027,"wedding"
10353,41406,"middle ages"
43935,703,"detective"
43935,3133,"vampire"
43935,6152,"supernatural"
43935,12377,"zombie"
43935,12564,"werewolf"
11458,1803,"drug addiction"
11458,3398,"release from prison"
11458,5424,"women's prison"
11458,8508,"party"
11458,10183,"independent film"
11458,14964,"drug"
11458,34038,"intrigue"
44638,497,"shakespeare"
44638,1938,"sword"
44638,2041,"island"
44638,4456,"frog"
44638,5147,"sorcery"
44638,13153,"spirit"
44638,14527,"storm"
44638,187056,"woman director"
241257,5340,"investigation"
241257,11469,"memory loss"
14538,9791,"number in title"
13250,520,"chicago"
13250,1326,"infidelity"
13250,5756,"man-woman relation"
13250,9748,"revenge"
133931,2646,"bird"
280871,2303,"mathematician"
280871,5565,"biography"
334074,613,"new year's eve"
334074,657,"fire"
334074,797,"showdown"
334074,949,"terrorist"
334074,9276,"truck"
334074,10124,"laboratory"
334074,10562,"on the run"
334074,13014,"orphan"
334074,34079,"death"
199373,1419,"gun"
199373,10685,"escape"
199373,10714,"serial killer"
14202,478,"china"
6968,321,"terror"
6968,1228,"1970s"
581,548,"countryside"
581,818,"based on novel"
581,1252,"suicide attempt"
581,1463,"culture clash"
581,1465,"loss of family"
581,2568,"language barrier"
581,2796,"self-discovery"
581,6059,"unsociability"
581,6089,"freedom"
581,10322,"native american"
581,207928,"19th century"
52449,1517,"classroom"
52449,10508,"teacher"
52449,10873,"school"
12150,242,"new york"
12150,567,"alcohol"
12150,572,"sex"
12150,703,"detective"
12150,918,"newspaper"
12150,2483,"nudity"
12150,3879,"suspect"
12150,6149,"police"
12150,9826,"murder"
12150,9937,"suspense"
12150,10714,"serial killer"
12150,207268,"neo-noir"
11247,931,"jealousy"
11247,995,"cinderella"
11247,3640,"work"
11247,6270,"high school"
11247,6275,"school party"
11247,13014,"orphan"
11247,13130,"teenager"
11247,18118,"disguise"
11247,155791,"american football player"
11247,188237,"teenage romance"
4232,3335,"halloween"
4232,10292,"gore"
4232,10714,"serial killer"
4232,12339,"slasher"
4232,160612,"self-referential"
9378,414,"hunter"
9378,2341,"nanny"
9378,2483,"nudity"
9378,6095,"house"
9378,6152,"supernatural"
9378,6154,"hell"
9378,6464,"uncle"
9378,9748,"revenge"
9378,10909,"lawyer"
9378,10911,"inheritance"
9378,11221,"blood"
9378,14742,"psychic"
9378,14819,"violence"
9378,14999,"devil"
9378,18029,"trapped"
9378,156075,"evil"
694,612,"hotel"
694,1533,"isolation"
694,2158,"maze"
694,3598,"ax"
694,6262,"delusion"
694,9957,"loneliness"
694,10629,"vision"
694,10794,"snow"
694,13028,"writer"
694,33457,"alcoholic"
105,830,"car race"
105,949,"terrorist"
105,953,"guitar"
105,999,"sports car"
105,1436,"inventor"
105,4379,"time travel"
105,4776,"race against time"
105,9104,"partner"
105,9789,"misfit"
105,10125,"mad scientist"
105,11860,"fish out of water"
105,40850,"destiny"
105,187710,"escapade"
105,206687,"chases and races"
11377,179430,"aftercreditsstinger"
26367,179431,"duringcreditsstinger"
385383,586,"new jersey"
385383,779,"martial arts"
385383,5923,"sister"
385383,6075,"sport"
385383,9826,"murder"
385383,15108,"justice"
41210,567,"alcohol"
41210,641,"single parent"
41210,1009,"baby"
41210,1946,"restaurant"
41210,2269,"aquarium"
41210,9736,"little boy"
41210,10556,"male female relationship"
41210,10721,"pregnant"
12090,110,"venice"
12090,254,"france"
12090,378,"prison"
12090,657,"fire"
12090,1295,"europe"
12090,2587,"married couple"
12090,2676,"honeymoon"
12090,3098,"castle"
12090,6038,"marriage"
12090,6149,"police"
12090,6876,"vacation"
62630,3998,"palace"
62630,13068,"impostor"
29427,321,"terror"
29427,9665,"cover-up"
29427,179431,"duringcreditsstinger"
29427,188957,"virus"
129,616,"witch"
129,970,"parents kids relationship"
129,2343,"magic"
129,3762,"darkness"
129,4931,"pig"
129,13008,"train"
129,155582,"amusement park"
129,210024,"anime"
244114,642,"robbery"
244114,10176,"gun battle"
2669,293,"female nudity"
2669,911,"exotic island"
2669,1860,"mutiny"
2669,1889,"lake"
2669,2483,"nudity"
2669,3180,"sailing"
2669,3799,"ship"
2669,4414,"adventure"
2669,9826,"murder"
2669,13149,"pregnancy"
2669,41599,"sailor"
2669,168683,"storm at sea"
2669,185722,"based on true events"
203833,1956,"world war ii"
203833,3096,"book"
203833,11064,"nazi germany"
203833,11508,"jewish"
13523,572,"sex"
13523,931,"jealousy"
13523,2389,"virgin"
13523,2483,"nudity"
13523,5890,"community"
13523,6054,"friendship"
13523,6270,"high school"
13523,7312,"road trip"
13523,9713,"friends"
13523,9840,"romance"
13523,11254,"loss of virginity"
13523,11546,"hitchhiker"
13523,11870,"teen movie"
13523,156478,"boyfriend"
25195,444,"taxi"
25195,1010,"bar"
25195,1459,"marriage proposal"
25195,3800,"airplane"
25195,5543,"cow"
25195,13027,"wedding"
25195,14985,"ireland"
17277,1405,"roman empire"
17277,5049,"ancient rome"
50725,1412,"becoming an adult"
50725,2251,"lie"
50725,5923,"sister"
50725,8438,"job"
50725,8508,"party"
50725,9713,"friends"
50725,9758,"deception"
50725,12392,"best friend"
82631,9672,"based on true story"
73191,10551,"ballet"
22479,6083,"politician"
340611,818,"based on novel"
340611,208611,"1950s"
10065,9714,"remake"
10065,9853,"paranormal"
10065,14819,"violence"
2757,5809,"marriage crisis"
2757,5914,"writer's block"
11683,4392,"cage"
11683,4565,"dystopia"
11683,5385,"survivor"
11683,12377,"zombie"
11683,186565,"zombie apocalypse"
195589,567,"alcohol"
195589,1009,"baby"
195589,8508,"party"
195589,18035,"family"
195589,157632,"fraternity"
854,851,"dual identity"
854,974,"bank"
854,9903,"balloon"
2280,1480,"baseball"
2280,14522,"co-worker"
2280,187056,"woman director"
496,255,"male nudity"
496,279,"usa"
496,387,"california"
496,549,"prostitute"
496,736,"journalist"
496,2479,"chicken"
496,10144,"anti semitism"
496,10468,"bear"
496,11800,"mockumentary"
496,12193,"reporter"
496,179430,"aftercreditsstinger"
496,179431,"duringcreditsstinger"
8643,1944,"epilepsy"
8643,9712,"possession"
8643,10809,"teenage girl"
8643,13153,"spirit"
8643,161207,"catholicism"
10402,1357,"fish"
10402,2269,"aquarium"
10402,6095,"house"
10402,6876,"vacation"
10402,33625,"illegal prostitution"
218043,3800,"airplane"
218043,9714,"remake"
9043,65,"holiday"
9043,207317,"christmas"
10147,65,"holiday"
10147,603,"elves"
10147,1441,"christmas party"
10147,2081,"department store"
10147,8430,"safe"
10147,33965,"christmas eve"
10147,207317,"christmas"
816,803,"android"
816,1568,"undercover"
816,2534,"missile"
816,3800,"airplane"
816,4379,"time travel"
816,179430,"aftercreditsstinger"
816,179431,"duringcreditsstinger"
302688,10267,"comedy"
302688,13027,"wedding"
60307,818,"based on novel"
106,1297,"predator"
106,9951,"alien"
106,10333,"stalking"
106,15248,"commando"
106,209714,"3d"
279,131,"italy"
279,2276,"talent"
279,4048,"musician"
279,5809,"marriage crisis"
279,9649,"god"
279,9826,"murder"
279,155624,"envy"
279,160279,"18th century"
8617,9714,"remake"
8617,12339,"slasher"
8617,33451,"masturbation"
10625,5248,"female friendship"
10625,6270,"high school"
10625,11860,"fish out of water"
10625,12392,"best friend"
10625,13130,"teenager"
10625,15402,"popularity"
10625,155722,"teen comedy"
10934,894,"depression"
10934,10818,"author"
10934,15160,"divorce"
10934,187056,"woman director"
5279,964,"servant"
5279,10594,"money"
10013,4379,"time travel"
194662,9715,"superhero"
194662,14512,"new york city"
194662,207716,"actor"
160588,582,"san francisco"
160588,1156,"sister sister relationship"
160588,14512,"new york city"
9829,3800,"airplane"
9829,4245,"hijacking"
9829,5597,"war on terror"
10028,242,"new york"
10028,246,"dancing"
10028,898,"hip-hop"
10028,1566,"dream"
10028,1691,"dance"
10028,1936,"blackmail"
10028,3658,"career"
10028,4697,"video"
10028,10508,"teacher"
10028,12094,"business"
10028,15246,"sabotage"
10535,1815,"atomic bomb"
10535,11931,"spoof"
790,530,"prophecy"
790,658,"sea"
790,966,"beach"
790,1321,"gold"
790,1415,"small town"
790,1829,"beheading"
790,1938,"sword"
790,2398,"narration"
790,3799,"ship"
790,4079,"lighthouse"
790,14765,"church"
43959,271,"competition"
43959,818,"based on novel"
43959,2988,"shark attack"
43959,5565,"biography"
43959,6075,"sport"
43959,179431,"duringcreditsstinger"
10364,1956,"world war ii"
10364,2041,"island"
10364,14638,"american"
16991,642,"robbery"
16991,10048,"unrequited love"
16991,41180,"security guard"
9610,1400,"swordplay"
9610,1938,"sword"
9610,2343,"magic"
9610,3568,"lone wolf"
9610,6333,"wizardry"
9610,9920,"royalty"
9610,234213,"sword and sorcery"
1578,396,"transporter"
1578,931,"jealousy"
1578,2320,"violent husband"
1578,2340,"paranoia"
1578,2792,"boxer"
1578,5565,"biography"
1578,5572,"fistfight"
1578,6075,"sport"
1578,11925,"domestic violence"
1578,14687,"extreme violence"
25643,612,"hotel"
25643,2778,"florist"
25643,5774,"forest"
25643,9872,"grief"
11904,212,"london england"
11904,3684,"religion and supernatural"
11904,9826,"murder"
11904,179430,"aftercreditsstinger"
28665,4344,"musical"
28665,179431,"duringcreditsstinger"
44115,1262,"mountains"
44115,2300,"despair"
44115,4414,"adventure"
44115,8624,"climbing"
44115,9672,"based on true story"
44115,10084,"rescue"
44115,10349,"survival"
44115,10685,"escape"
44115,10984,"true"
44115,18029,"trapped"
44115,187844,"flashback"
44115,212412,"very little dialogue"
10569,974,"bank"
10569,1946,"restaurant"
10569,2273,"role of women"
10569,2492,"bank robber"
10569,4183,"wife"
10569,10183,"independent film"
10569,15363,"bank robbery"
10569,160488,"hoodlum"
10560,242,"new york"
10560,271,"competition"
10560,733,"dancer"
10560,1691,"dance"
10560,2283,"ball"
10560,3658,"career"
10560,6027,"music"
10560,10551,"ballet"
333348,10235,"family relationships"
333348,18035,"family"
333348,187056,"woman director"
333348,207317,"christmas"
20483,15363,"bank robbery"
11457,494,"father son relationship"
11457,6095,"house"
11457,10163,"cancer"
11457,14964,"drug"
11457,15160,"divorce"
11457,155816,"ex-wife"
11457,156052,"unemployment"
321697,5565,"biography"
321697,6104,"computer"
321697,15300,"father daughter relationship"
321697,185722,"based on true events"
19840,2389,"virgin"
19840,2920,"cheerleader"
19840,3687,"graduation"
19840,6270,"high school"
19840,9713,"friends"
19840,11524,"in the closet"
19840,13130,"teenager"
19840,15402,"popularity"
19840,223438,"based on young adult novel"
22327,818,"based on novel"
22327,10683,"coming of age"
22327,179431,"duringcreditsstinger"
2575,246,"dancing"
2575,470,"spy"
2575,1421,"birthday"
2575,1969,"map"
2575,2407,"fireworks"
2575,3450,"bridge"
2575,4289,"secret agent"
2575,8570,"president"
2575,10103,"children"
2575,10183,"independent film"
2575,11061,"debt"
11644,2708,"hitman"
11644,2946,"presidential election"
11644,6078,"politics"
68924,818,"based on novel"
68924,1228,"1970s"
68924,4543,"thanksgiving"
68924,10041,"dysfunctional family"
68924,10183,"independent film"
253235,10226,"neighbor"
253235,172971,"elderly"
22102,3593,"wilderness"
10068,459,"sexual obsession"
10068,549,"prostitute"
848,1308,"secret identity"
848,1430,"self sacrifice"
848,2343,"magic"
848,2389,"virgin"
848,2642,"solar eclipse"
848,3873,"sorcerer's apprentice"
848,5698,"egg"
848,7376,"princess"
848,12554,"dragon"
848,234213,"sword and sorcery"
36811,179431,"duringcreditsstinger"
522,30,"individual"
522,444,"taxi"
522,663,"fortune teller"
522,886,"film making"
522,887,"film producer"
522,1950,"vororte"
522,2792,"boxer"
522,2793,"film director"
522,6562,"celebrity"
522,12670,"los angeles"
522,18179,"drug addict"
522,207716,"actor"
130150,12414,"escaped convict"
13809,212,"london england"
13809,10594,"money"
13809,10726,"gang"
13809,14536,"crime"
27380,407,"dictator"
27380,13065,"soldier"
10549,456,"mother"
10549,497,"shakespeare"
10549,1872,"loss of father"
10549,3071,"prince"
10549,41410,"madness"
33870,4328,"costume"
33870,4528,"song"
33870,5331,"village"
33870,10551,"ballet"
245703,494,"father son relationship"
245703,720,"helicopter"
245703,1812,"fbi"
245703,2669,"motel"
245703,3713,"chase"
10739,3485,"comedian"
10739,5625,"relationship problems"
127560,447,"post traumatic stress  disorder"
127560,907,"japanese"
127560,1956,"world war ii"
127560,4399,"victim"
127560,9672,"based on true story"
127560,9682,"history"
127560,9748,"revenge"
127560,11436,"redemption"
127560,13006,"torture"
37903,74,"germany"
37903,516,"child abuse"
37903,1499,"pastor"
37903,10103,"children"
10017,255,"male nudity"
10017,293,"female nudity"
10017,572,"sex"
10017,627,"killing"
10017,798,"sheriff"
10017,830,"car race"
10017,1227,"cemetery"
10017,1366,"shotgun"
10017,2483,"nudity"
10017,6149,"police"
10017,9748,"revenge"
10017,9826,"murder"
10017,9844,"car crash"
10017,9951,"alien"
10017,10183,"independent film"
10017,10726,"gang"
10017,14735,"motorcycle"
10017,14819,"violence"
10017,15483,"car chase"
10017,34117,"cult film"
10017,162846,"ghost"
10017,167043,"road movie"
11468,851,"dual identity"
11468,1284,"identity"
11468,1601,"war on drugs"
11468,3017,"jazz musician"
11468,207268,"neo-noir"
193613,5540,"heavy metal"
17436,572,"sex"
17436,12396,"hollywood"
17436,14964,"drug"
17436,159753,"ensemble cast"
17436,208289,"1980s"
43434,1419,"gun"
43434,7336,"car bomb"
43434,13015,"terrorism"
69848,6091,"war"
69848,6092,"army"
69848,10141,"battlefield"
8408,1196,"florida"
8408,6255,"insanity"
8408,12377,"zombie"
8408,186565,"zombie apocalypse"
332411,9748,"revenge"
332411,9826,"murder"
332411,11734,"police corruption"
332411,14819,"violence"
9389,90,"paris"
9389,907,"japanese"
9389,1284,"identity"
9389,1449,"underworld"
9389,2964,"future"
9389,3258,"beauty"
9389,4399,"victim"
9389,4565,"dystopia"
9389,6149,"police"
9389,8570,"president"
9389,10336,"animation"
9389,10941,"disappearance"
9389,10987,"cgi"
9389,12999,"black and white"
9389,14604,"theft"
9389,14760,"scientist"
9389,188950,"corporation"
9626,1299,"monster"
9626,1400,"swordplay"
9626,2011,"queen"
9626,8828,"marvel comic"
9626,9717,"based on comic book"
9626,234213,"sword and sorcery"
75638,9853,"paranormal"
75638,14742,"psychic"
8363,1412,"becoming an adult"
8363,6270,"high school"
8363,162914,"one night"
15670,15009,"criminal"
290555,2393,"adoption"
290555,12564,"werewolf"
8328,240,"underdog"
8328,271,"competition"
8328,542,"street gang"
8328,898,"hip-hop"
8328,3074,"insurgence"
8328,6278,"scholarship"
8328,10551,"ballet"
10982,1994,"wolf"
10982,3301,"suspicion"
10982,5340,"investigation"
205,9826,"murder"
205,10089,"slaughter"
205,10877,"dead body"
205,14624,"cruelty"
205,14819,"violence"
205,15053,"united nations"
205,34079,"death"
1620,782,"assassin"
1620,1308,"secret identity"
1620,2051,"intelligence"
1620,2111,"soviet union"
1620,2139,"russia"
1620,2708,"hitman"
1620,2908,"secret society"
1620,3720,"power"
1620,6086,"government"
1620,13129,"execution"
1620,14819,"violence"
1620,15127,"killer"
1620,41645,"based on video game"
175541,4344,"musical"
175541,158375,"based on stage musical"
175541,187056,"woman director"
175541,207317,"christmas"
241254,11578,"mobster"
241254,15108,"justice"
241254,18115,"retired"
1933,2341,"nanny"
1933,3358,"haunted house"
1933,33465,"parallel world"
1933,210530,"spiritism"
679,803,"android"
679,1603,"extraterrestrial technology"
679,1826,"space marine"
679,3388,"space colony"
679,3591,"settler"
679,3801,"space travel"
679,4090,"colony"
679,9951,"alien"
679,226177,"xenomorph"
11113,4344,"musical"
11113,4375,"transformation"
11113,11707,"suitor"
11113,14514,"class differences"
11113,165282,"high society"
11113,165288,"misogynist"
11113,165301,"opposites attract"
3597,1328,"secret"
3597,1936,"blackmail"
3597,5420,"fisherman"
3597,6149,"police"
3597,6270,"high school"
3597,9665,"cover-up"
3597,9713,"friends"
3597,9748,"revenge"
3597,9826,"murder"
3597,12339,"slasher"
3597,13130,"teenager"
3597,15127,"killer"
193893,417,"corruption"
193893,642,"robbery"
193893,1930,"kidnapping"
193893,2334,"nightclub"
193893,3230,"male friendship"
193893,5340,"investigation"
193893,6149,"police"
193893,8508,"party"
193893,9826,"murder"
193893,11578,"mobster"
193893,12670,"los angeles"
193893,170682,"lying"
193893,187844,"flashback"
9675,387,"california"
9675,3089,"oscar award"
9675,6563,"wine"
9675,8070,"stag night"
9675,10776,"marijuana"
9675,13028,"writer"
9988,74,"germany"
9988,271,"competition"
9988,549,"prostitute"
9988,567,"alcohol"
9988,4552,"beer"
948,293,"female nudity"
948,2483,"nudity"
948,2546,"mask"
948,3335,"halloween"
948,6149,"police"
948,10183,"independent film"
948,10333,"stalking"
948,10714,"serial killer"
948,10776,"marijuana"
948,11040,"masked killer"
948,11221,"blood"
948,12339,"slasher"
948,13112,"murderer"
948,14698,"throat slitting"
948,14805,"maniac"
948,14819,"violence"
948,17987,"killing spree"
948,18035,"family"
948,34117,"cult film"
948,156075,"evil"
7516,1419,"gun"
7516,1589,"sniper"
7516,1812,"fbi"
7516,2708,"hitman"
7516,3088,"bodyguard"
7516,4277,"to shoot dead"
7516,6149,"police"
7516,10123,"dark comedy"
7516,10950,"shootout"
7516,13142,"gangster"
7516,14964,"drug"
7516,189421,"female corpse"
41439,5385,"survivor"
41439,14819,"violence"
41439,209714,"3d"
2752,5906,"sex addiction"
9429,1759,"night life"
9429,2334,"nightclub"
9429,2382,"flower"
38117,818,"based on novel"
38117,9673,"love"
38117,9767,"beautiful woman"
38117,10541,"curse"
38117,13130,"teenager"
38117,15402,"popularity"
38117,188237,"teenage romance"
38117,223438,"based on young adult novel"
9792,502,"ambush"
9792,1508,"new mexico"
9792,4580,"van"
9792,33694,"family holiday"
13778,3090,"loser"
13778,5561,"child prodigy"
228203,387,"california"
228203,1415,"small town"
228203,8338,"coach"
228203,187056,"woman director"
114150,271,"competition"
114150,1253,"roommate"
114150,3616,"college"
114150,5248,"female friendship"
114150,6027,"music"
114150,10556,"male female relationship"
114150,33928,"audition"
114150,155939,"group of friends"
114150,206298,"young adult"
26602,966,"beach"
26602,1480,"baseball"
26602,6075,"sport"
26602,7984,"bikini"
26602,8508,"party"
26602,9673,"love"
26602,9840,"romance"
26602,10499,"pool"
26602,13088,"summer"
26602,187844,"flashback"
10223,380,"brother brother relationship"
10223,3800,"airplane"
10223,6054,"friendship"
10223,9937,"suspense"
16028,236,"suicide"
16028,2884,"asylum"
16028,3030,"nightmare"
16028,3762,"darkness"
16028,6152,"supernatural"
16028,9937,"suspense"
26390,255,"male nudity"
26390,293,"female nudity"
26390,331,"tattoo"
26390,395,"gambling"
26390,417,"corruption"
26390,494,"father son relationship"
26390,549,"prostitute"
26390,642,"robbery"
26390,703,"detective"
26390,796,"police brutality"
26390,1157,"wife husband relationship"
26390,1333,"desperation"
26390,1568,"undercover"
26390,1930,"kidnapping"
26390,2231,"drug dealer"
26390,4948,"retirement"
26390,4959,"death of a friend"
26390,6149,"police"
26390,8636,"blood splatter"
26390,9748,"revenge"
26390,9758,"deception"
26390,9826,"murder"
26390,10085,"betrayal"
26390,10093,"priest"
26390,10950,"shootout"
26390,11199,"undercover cop"
26390,11221,"blood"
26390,11314,"f word"
26390,11325,"shot to death"
26390,11436,"redemption"
26390,11612,"hospital"
26390,11719,"dirty cop"
26390,11734,"police corruption"
26390,13132,"pistol"
26390,14512,"new york city"
26390,14765,"church"
26390,14819,"violence"
26390,14967,"foot chase"
26390,15167,"police detective"
26390,15300,"father daughter relationship"
26390,18396,"catholic"
26390,33720,"guilt"
26390,41523,"brooklyn new york city"
26390,156091,"missing person"
26390,156788,"swat team"
26390,159753,"ensemble cast"
26390,168869,"gun in mouth"
26390,187844,"flashback"
26390,207268,"neo-noir"
27759,4063,"siege"
27759,6917,"epic"
109428,9714,"remake"
109428,15001,"demon"
109428,179431,"duringcreditsstinger"
23049,966,"beach"
23049,1200,"greece"
23049,11612,"hospital"
9310,840,"usa president"
9310,4344,"musical"
9310,6027,"music"
11411,83,"saving the world"
11411,849,"dc comics"
11411,1262,"mountains"
11411,3312,"nuclear missile"
11411,4595,"u.s. army"
11411,9663,"sequel"
11411,9715,"superhero"
11411,10124,"laboratory"
11411,163455,"super powers"
11411,179102,"superhuman strength"
16988,577,"black people"
16988,1578,"loss of sister"
16988,1691,"dance"
7304,6483,"ice hockey"
7304,12425,"racism"
7304,14576,"pedophile"
7304,14698,"throat slitting"
24747,6075,"sport"
1491,2343,"magic"
1491,7376,"princess"
1491,9673,"love"
1491,9823,"rivalry"
1491,188989,"supernatural power"
2989,409,"africa"
2989,2043,"lion"
2989,4459,"vegetarian"
2989,4809,"tiger"
2989,10183,"independent film"
2989,10787,"jungle"
2989,11221,"blood"
2989,158130,"animal attack"
10629,917,"journalism"
10629,6149,"police"
10629,9826,"murder"
10629,18026,"drug lord"
255343,1524,"surfer"
255343,9826,"murder"
255343,13112,"murderer"
4723,236,"suicide"
4723,380,"brother brother relationship"
4723,470,"spy"
4723,530,"prophecy"
4723,539,"middle east"
4723,888,"screenwriter"
4723,949,"terrorist"
4723,1157,"wife husband relationship"
4723,1453,"amnesia"
4723,1583,"mass murder"
4723,1930,"kidnapping"
4723,1936,"blackmail"
4723,2227,"evacuation"
4723,3541,"afghanistan"
4723,4379,"time travel"
4723,4654,"undercover agent"
4723,6078,"politics"
4723,6083,"politician"
4723,6212,"smuggling"
4723,7375,"twin brother"
4723,9732,"movie in movie"
4723,9826,"murder"
4723,9887,"surrealism"
4723,9903,"balloon"
4723,10131,"interracial relationship"
4723,10150,"end of the world"
4723,10410,"conspiracy"
4723,10937,"memory"
4723,11112,"search"
4723,11719,"dirty cop"
4723,12332,"apocalypse"
4723,12670,"los angeles"
4723,13015,"terrorism"
4723,34117,"cult film"
4723,34161,"doomsday"
4723,40847,"near future"
4723,156282,"alternate reality"
4723,157499,"mother son relationship"
4723,158111,"no opening credits"
4723,161891,"doppelganger"
10800,2535,"destroy"
10800,2964,"future"
10800,12392,"best friend"
10800,12554,"dragon"
10800,34161,"doomsday"
25763,818,"based on novel"
25763,2964,"future"
25763,4458,"post-apocalyptic"
25763,6091,"war"
25763,14735,"motorcycle"
79694,1706,"experiment"
79694,6152,"supernatural"
79694,9853,"paranormal"
79694,10224,"haunting"
79694,10941,"disappearance"
79694,13073,"fear"
79694,162846,"ghost"
4032,10226,"neighbor"
18615,1003,"photographer"
18615,5565,"biography"
18615,12564,"werewolf"
10673,3720,"power"
10673,4373,"fraud"
10673,5636,"wall street"
10673,10909,"lawyer"
10673,33626,"millionaire"
4584,818,"based on novel"
4584,964,"servant"
4584,10911,"inheritance"
4584,15060,"period drama"
2977,392,"england"
2977,934,"judge"
2977,1208,"irland"
2977,1605,"new love"
2977,2386,"empowerment"
2977,2964,"future"
2977,3344,"letter"
2977,3703,"law"
2977,4663,"lovers"
2977,5923,"sister"
2977,10818,"author"
2977,18035,"family"
10760,3616,"college"
10760,9840,"romance"
10760,10058,"sorority"
10760,12105,"student"
10760,169341,"snow white"
10760,206298,"young adult"
11093,582,"san francisco"
11093,2356,"immigrant"
11093,6095,"house"
207,30,"individual"
207,490,"philosophy"
207,496,"poetry"
207,497,"shakespeare"
207,1992,"professor"
207,2132,"literature"
207,6054,"friendship"
8467,1420,"gas station"
8467,2669,"motel"
8467,6241,"stupidity"
8467,9864,"prank"
8467,11333,"cigar smoking"
8467,14819,"violence"
8467,15009,"criminal"
8467,167310,"sitting on a toilet"
8467,215404,"laxative"
639,242,"new york"
639,1157,"wife husband relationship"
639,1946,"restaurant"
639,3200,"platonic love"
639,3201,"orgasm"
639,6054,"friendship"
639,10556,"male female relationship"
24226,1680,"boston"
24226,6148,"court"
24226,33457,"alcoholic"
24226,33519,"courtroom"
9285,293,"female nudity"
9285,572,"sex"
9285,4411,"sexism"
9285,6946,"blonde"
9285,7312,"road trip"
9285,10058,"sorority"
9285,11870,"teen movie"
9285,54169,"stoner"
9285,166287,"school bus"
9285,206298,"young adult"
14709,579,"american football"
14709,1415,"small town"
14709,1556,"texas"
14709,2920,"cheerleader"
14709,6075,"sport"
14709,8508,"party"
14709,8635,"high school sports"
14709,191222,"the big game"
74643,887,"film producer"
